Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
2902,,6,2000,2000,0.0,1136.0,1381.0,1403,0,1403,2,5,0,2000.0,2.0,470.0,0,173
2903,95.0,8,2005,2006,198.0,1350.0,1728.0,1960,0,1960,2,8,2,2005.0,3.0,714.0,172,38
2904,88.0,9,2005,2006,382.0,1455.0,1838.0,1838,0,1838,2,9,1,2005.0,3.0,682.0,161,225
2905,125.0,1,1951,1951,0.0,0.0,0.0,1600,0,1600,1,6,0,1951.0,1.0,270.0,0,0
2906,78.0,7,1997,1997,200.0,1243.0,1288.0,1368,0,1368,2,8,0,1997.0,4.0,784.0,0,48
2907,41.0,5,1977,1977,0.0,0.0,264.0,616,688,1304,1,5,1,1977.0,1.0,336.0,141,0
2908,58.0,5,1968,2003,0.0,441.0,864.0,874,0,874,1,5,0,1968.0,1.0,288.0,0,120
2909,,5,1970,1970,0.0,149.0,1652.0,1652,0,1652,2,8,0,1970.0,3.0,928.0,0,0
2910,21.0,4,1970,1970,0.0,522.0,630.0,630,0,630,1,3,0,,0.0,0.0,0,0
2911,21.0,4,1972,1972,0.0,252.0,546.0,546,546,1092,1,5,0,1972.0,1.0,253.0,0,0
2912,80.0,5,1969,1979,194.0,119.0,1104.0,1360,0,1360,1,8,1,1969.0,1.0,336.0,160,0
2913,21.0,4,1970,1970,0.0,408.0,546.0,546,546,1092,1,5,0,1970.0,1.0,286.0,0,0
2914,21.0,4,1970,1970,0.0,0.0,546.0,546,546,1092,1,5,0,,0.0,0.0,0,34
2915,21.0,4,1970,1970,0.0,0.0,546.0,546,546,1092,1,5,0,,0.0,0.0,0,0
2916,21.0,4,1970,1970,0.0,252.0,546.0,546,546,1092,1,6,0,1970.0,1.0,286.0,0,24
2917,160.0,5,1960,1996,0.0,1224.0,1224.0,1224,0,1224,1,7,1,1960.0,2.0,576.0,474,0
2918,62.0,5,1992,1992,0.0,337.0,912.0,970,0,970,1,6,0,,0.0,0.0,80,32
2919,74.0,7,1993,1994,94.0,758.0,996.0,996,1004,2000,2,9,1,1993.0,3.0,650.0,190,48
